,id,title,abstract,pillar,research_category,truncated,LR,SVC,MLP
862,pub.1194689444,What Shall We Cook Tomorrow? Empowering Students Through Sustainable Food Education and Novel Protein Exploration,"This report presents the activities and outcomes of an educational project aimed at promoting sustainable food awareness among high-school students in Italy through the active contributions from young researchers, profit partners and school educators. The project involved two final-year classes—one from a scientific lyceum and one from a technical chemistry institute—and integrated theoretical lessons, laboratory activities, and experiential learning focused on planetary boundaries, sustainable diets, and alternative proteins such as from algae and insects. To assess the impact of the project, pre- and post-intervention questionnaires were administered and are here discussed. The intervention significantly enhanced the students’ cognitive and affective engagement both during the sessions and in the immediate aftermath, as evidenced by elevated levels of satisfaction and retention of key concepts. Overall, the project fostered great environmental awareness and openness to sustainable food choices, demonstrating the potential of targeted hands-on educational programs to influence both attitudes and behaviours in younger generations of western high-income countries. The project serves as a replicable model of a transdisciplinary approach for integrating Education for Sustainable Development (ESD) and education for Planetary Health into secondary school curricula.",PB,Consumer & market research,False,True,True,True
1425,pub.1190735298,"An innovative functional fermented vegetable milk analogue fermented by Acidipropionibacterium acidipropionici , Lactobacillus delbrueckii and Lactococcus lactis mitigates the inflammatory response in vitro and in vivo","Industrialised, developed Western countries are seeking alternative sources of proteins owing to a demand for healthier food and increased focus on animal welfare. Concomitantly, these countries are subjected to a growing incidence of ailments related to inflammation. This results in a growing demand for vegetable functional foods addressing dietary, ethical and health concerns. In this context, we previously developed a bacterial consortium composed of Acidipropionibacterium acidipropionici CIRM-BIA2003, Lactobacillus delbrueckii Bioprox1585 and Lactococcus lactis Bioprox7116, leading to an innovative fermented soymilk with anti-inflammatory effects, as suggested in vitro using cultured human intestinal epithelial cells (HIECs). We further show herein that this consortium modulates human immune cells, i.e. peripheral blood mononuclear cells (PBMCs) ex vivo, favouring the production of IL-10 by monocyte-derived dendritic cells and IL-17. Moreover, we show that the consortium protects epithelial barrier integrity in vitro in cultured HIECs when subjected to an inflammatory challenge. We finally show that this innovative fermented functional food, when consumed in a preventive manner, mitigates acute colitis in vivo in rats subjected to TNBS-induced colitis. This development opens new avenues for preclinical and clinical studies aimed at components of a preventive diet or the potentialization of treatments dealing with emerging chronic diseases that involve gut hyperpermeability and inflammation.",PB,Health & nutrition,False,True,True,True
670,pub.1194259424,"Ergosterol-Enriched Liposomes with Post-Processing Modifications for Serpylli Herba Polyphenol Delivery: Physicochemical, Stability and Antioxidant Assessment","Background/Objectives: In the present study, ergosterol, a novel natural and animal-free alternative sterol, was investigated, and its effects on liposomal properties were assessed. Importantly, ergosterol's fungal origin offers a sustainable substitute for cholesterol, aligning with current trends in natural and vegan-friendly formulations. Methods: This study explored the effect of ergosterol content (10 mol% vs. 20 mol%) on the encapsulation efficiency (EE), physical properties, morphology, antioxidant activity, lipid peroxidation, and storage stability of Serpylli herba extract-loaded liposomes. Results: Liposomes with 20 mol% ergosterol exhibited significantly higher EE (~81.0%) than those with 10 mol% (~75.6%), along with improved resistance to UV- and freeze-drying-induced reduction in EE. Extract loading resulted in a reduced particle size, indicating favorable bilayer interactions, whereas lyophilization increased size and polydispersity, reflecting structural destabilization. However, 20 mol% ergosterol improved vesicle uniformity and surface charge stability, suggesting enhanced bilayer rigidity. Zeta potential and mobility trends supported improved colloidal stability in ergosterol-enriched systems under all tested conditions. Over 28 days at 4 °C, non-treated extract-loaded liposomes with a higher ergosterol content demonstrated enhanced vesicle integrity. During storage, UV-treated and lyophilized liposomes with 20 mol% ergosterol maintained more consistent size and charge profiles, indicating better membrane reorganization and stability. Nanoparticle tracking analysis demonstrated that ergosterol content modulates vesicle concentration in a dose-dependent manner, highlighting the role of membrane composition in liposome formation and potential dose uniformity. Transmission electron microscopy analysis of extract-loaded liposomes demonstrated well-defined vesicles with intact structural features. A study in a Franz diffusion cell revealed that ergosterol-enriched liposomes significantly delayed polyphenol release compared to free extract, confirming their potential for controlled delivery. Antioxidant activity was preserved in all liposomal systems, with higher ergosterol content supporting improved ABTS radical scavenging potential after stress treatments. FRAP assay results remained stable across formulations, with no major differences between sterol levels. TBARS analysis demonstrated that Serpylli herba extract significantly reduced UV-induced lipid peroxidation in ergosterol-enriched liposomes, underscoring its protective antioxidant role. Conclusions: Higher ergosterol content enhanced liposomal performance in terms of encapsulation, structural resilience, and antioxidant retention, particularly under UV and lyophilization stress. Ergosterol-containing liposomes exhibited improved stability, favorable particle size distribution, and high encapsulation efficiency, while maintaining the antioxidant functionality of the incorporated Serpylli herba polyphenol-rich extract. These findings highlight the potential of ergosterol-based liposomes as robust carriers for bioactive compounds in pharmaceutical and nutraceutical applications that align with current trends in green and vegan-friendly formulations.",F,Ingredient optimisation,True,True,True,True
2417,pub.1190467589,Unveiling the approach of campesterol: Its application and circular bio-economy,"Abstract  Campesterol is a naturally occurring phytosterol found in the plant cell membranes, and it shows medicinal uses in nutraceuticals and pharmaceuticals due to its strong biological activities, such as antioxidant, anti-inflammatory, and anticancer properties. Several extraction methods exist, i.e. docking, chromatographic, gas chromatography-mass spectrometry, subcritical fluid extraction, cold-pressed, Soxhlet, mechanical shaking, silica solid-phase and microwave-assisted; however, silica solid-phase extraction method is a highly efficient approach for isolating campesterol from plant cells. Campesterol is also used for enhancing the nutritional value and functional qualities of food such as margarine, dairy products, including milk, yoghurt, and cheese, salad dressings and beverages like soy milk, almond milk, peanut milk, and oat milk. It also plays an important role in cosmetics products (moisturizing lotions, lipsticks, and shampoos) and biomaterials (gelatin, chitin, silk sericin, chitosan, and alginate). Valorization of underutilized horticultural crops (green and yellow vegetables, nuts, seeds, legumes, fruits, and grains) and fruit waste peel, pulp, and seed as a source of campesterol directly shows impact on circular bio-economy. This review focuses on campsterol’s bioactivity, extraction, and sustainable applications in food and pharma industries.",PB,Ingredient optimisation,False,True,True,True
804,pub.1183157921,Winter wheat–soybean relay intercropping in conjunction with a shift in sowing dates as a climate change adaptation and mitigation strategy for crop production in Germany,"Context Given the negative impacts of climate change on crop production, it is vital to implement efficient adaptation and mitigation strategies. The diversification of cropping systems, particularly through intercropping combined with shifts in sowing times, could have the potential to offset such negative impacts. Yet, both experimental data and simulation studies are scarce to elucidate the intercropping performance under future climate change conditions, particularly for evaluating its potential to offset climate impacts on crop and protein yields in German wheat-based systems. Objective This study aimed to simulate the grain yield and grain protein performance of winter wheat-soybean relay-row intercropping across Germany under future climate conditions, comparing it to sole cropping systems. Methods We employed the MONICA agroecosystem model and its intercropping module to simulate the performance of an innovative winter wheat–soybean relay intercropping system. This was in combination with a wide range of shifts in sowing dates, and we compared it against standard sole cropping under low and high emission scenarios across Germany. Results The model projected a 15 % higher sole wheat yield under the future (2031–2060) high emission scenario than that of the historical period (1981–2020), while sole soybean yield increased by 8 % in the same case. Although the simulation of winter wheat–soybean relay intercropping across Germany indicated a 9 % yield penalty compared to sole cropping in the future, with a transgressive overyielding index of 0.91, intercropping emerged as particularly advantageous in terms of land-use efficiency and protein production. It saved 17 % of land compared to sole cropping, thus produced equal amounts of grain yield, and produced 16 % more protein than sole cropping in the high emission scenario. On top of that, shifting the sowing dates of the component crops to earlier times was found to substantially enhance the advantages of intercropping, resulting in a maximum of 44 % higher total yield production, and 47 % higher protein production than sole wheat without shifting sowing date in the future projection window. Conclusion Our findings highlight the grain yield and protein production potential of intercropping versus sole cropping under futuristic high emission scenarios (RCP 8.5), and underscoring its potential to create a win-win situation of increased crop diversity and productivity. The results affirm the crucial importance of selecting optimal sowing dates for the component crops in intercropping, to maximize production and ensure resilience in the face of a changing climate.",PB,Crop development ,True,True,True,True
2410,pub.1184116966,Modeling Vitamin D Fortification Scenarios for the Australian Population,"BACKGROUND: Low vitamin D status (circulating 25-hydroxyvitamin D concentration <50 nmol/L) is prevalent in Australia, and 95% of Australians have been estimated to have low vitamin D intake (mean range 1.8-3.2 μg/d). Increasing the dietary supply of vitamin D could improve vitamin D status across the population.
OBJECTIVES: We modeled 4 vitamin D fortification scenarios to support useful and safe fortification strategies for Australia.
METHODS: We used cross-sectional food consumption data from the 2011-2012 National Nutrition and Physical Activity Survey (n = 12,153 aged 2-85 y) and analytical food composition data. Scenario 1 modeled the systematic addition of the maximum permitted amount of vitamin D to all foods for which vitamin D fortification is mandated (edible oil spreads) or optional (dairy products/plant-based alternatives, formulated beverages, permitted ready-to-eat breakfast cereals). Scenarios 2-4 modeled the addition of vitamin D to edible oil spreads and fluid milk/alternatives at higher concentrations than permitted and the addition of the maximum permitted amount to scenario 2, dairy products/alternatives other than fluid milk, formulated beverages; scenario 3: scenario 2 plus eligible ready-to-eat breakfast cereals; scenario 4: scenario 3 plus bread (not permitted for vitamin D fortification in Australia). We used the National Cancer Institute method to model the usual intake of vitamin D for each scenario by sex and age group. Dietary adequacy and safety were assessed using the North American Estimated Average Requirement (10 μg/d) and the Australian upper level of intake (80 μg/d).
RESULTS: Under scenarios 1-4, respectively, the projected proportion of Australians with vitamin D intake <10 μg/d was 80%, 84%, 73%, and 60%. No participant exceeded the upper level of intake under any scenario.
CONCLUSIONS: A systematic fortification strategy could support a nutritionally meaningful improvement in vitamin D intake across the Australian population. An optimal strategy would require amendments to the Australia New Zealand Food Standards Code.",PB,End product formulation,False,True,True,True
2341,pub.1188927658,Decoding the Aroma Gap: Sensomics-Based Characterization of Key Odorants in the Plant-Based Egg and Chicken Egg,"This study presents the first molecular-level comparative analysis of chicken scrambled eggs and vegan scrambled eggs, identifying a total of 20 odorants using Aroma Extract Dilution Analysis (AEDA). Quantitation via Stable Isotope Dilution Assay (SIDA) and calculation of dose over threshold (DoT) factors revealed 15 key odorants with DoT factors > 1 in scrambled chicken eggs, while scrambled vegan eggs exhibited 11 key odorants with DoT factors > 1. Notably, the vegan product lacked five critical compounds: (E,Z)-2,6-nonadienal (cucumber-like), 2,3-butanedione (butter-like), (E)-2-nonenal (fatty), 4-methylphenol (smoky), and 2,3-diethyl-5-methylpyrazine (earthy), while it displayed a higher odor activity for 1-octen-3-one (mushroom-like), hexanal (grassy), 3-methylbutanoic acid (sweaty), and trans-4,5-epoxy-(E)-2-decenal (metallic-like). The aroma reconstitution experiment confirmed that key odorants of scrambled chicken egg aroma were successfully decoded. Omission experiments further highlighted that even in the absence of hydrogen sulfide, the characteristic aroma of scrambled chicken eggs can be best presented by only six odorants: (E,Z)-2,6-nonadienal, 2- and 3-methylbutanal (malty), 3-(methylsulfanyl)propanal (cooked potato), 2,3-butanedione, and 1-octen-3-one. These findings provide a foundational framework for optimizing the aroma of plant-based egg alternatives.",PB,End product formulation,False,True,True,True
83,pub.1192827486,Transcriptome profiles for defining avian primordial germ cell development,"Avian biology has contributed to many research areas, such as sustainable protein production, endocrinology, developmental biology, neurosciences, and immunology. Primordial germ cells, lineage-restricted stem cells, are key for the conservation of genetic diversity of bird species, as well as for studying germ cell development and producing genetic models to study avian biology. Here, we review the current knowledge of developmental and fate decision processes in avian primordial germ cells focusing on insights revealed by gene expression profiling. We summarized the characteristics and fundamental pathways required for chicken primordial cell growth. In addition, we discuss the common and disparate features of PGCs from chicken compared to other avian species. These insights are valuable for researchers in germ cell biology, reproductive biotechnology, and avian genetic conservation and indicate a need for the analysis of further bird species.",CM,Cell line development ,False,True,True,True
61,pub.1186342677,"Dietary intake among youth adhering to vegan, lacto-ovo-vegetarian, pescatarian or omnivorous diets in Sweden","Objective: To assess the intakes of food groups, energy, and macronutrients among youth in Sweden who adhere to vegan, lacto-ovo-vegetarian, pescatarian or omnivorous diets. Further, to evaluate youth's adherence to the food-based dietary guidelines (FBDG).
Design: In this cross-sectional study, dietary intake data was obtained through repeated non-consecutive 24-h dietary recalls (24HDR) and a dietary screener assessing consumption frequency of food groups. Usual daily intakes were estimated using the Multiple Source Method (MSM), and for usual intakes of food groups the 24HDR intake data was combined with consumption frequency.
Setting: Gothenburg, Sweden, December 2022-January 2024.
Participants: In total 235 youth (78% female, mean age 22 ± 2 years), consisting of 60 vegans, 59 lacto-ovo-vegetarians, 55 pescatarians, and 61 omnivores.
Results: For usual intakes (median value), both g/d and g/MJ, all plant-based dietary groups had higher intakes of legumes and plant-based meat analogs compared to omnivores (for all, p < 0.001), and vegans and lacto-ovo-vegetarians had higher intakes of plant-based dairy substitutes (vs. pescatarians and omnivores, p < 0.001). Moreover, vegans had higher intakes of refined grain products (vs. pescatarians, p = 0.012), nuts/seeds (vs. pescatarians and omnivores, p = 0.002), and vegetable oil (vs. omnivores, p = 0.014). Omnivores had higher intakes of fried/premade potato dishes (vs. lacto-ovo-vegetarians and vegans, p < 0.001), and lower intakes of plain potatoes (vs. lacto-ovo-vegetarians and pescatarians, p < 0.001). Overall intakes of 'sweets and snack foods' did not differ between dietary groups. Omnivores had higher usual intakes of energy compared to lacto-ovo-vegetarians and pescatarians (10 vs. 9 MJ/d, p = 0.016). Most macronutrient recommendations were met across groups, except for carbohydrates (below for omnivores), fiber (below for omnivores and pescatarians), and saturated fatty acids (exceeded by all except vegans). For the FBDG for whole grains, omnivores (23%) had a higher adherence vs. vegans (2%) and lacto-ovo-vegetarians (3%), p < 0.001. No difference was found between dietary groups for adherence to the FBDG's for fruits, berries, and vegetables (10%), nuts (24%), and vegetable oil (4%).
Conclusion: Swedish youth, regardless of dietary practice, need to increase intakes of fruits, berries, vegetables, nuts, and whole grains, and limit consumption of discretionary foods to better align with food and nutrition recommendations.",PB,Consumer & market research,True,True,True,True
2379,pub.1184317596,"The influence of food matrices on the bioavailability of curcuminoids from a dried colloidal turmeric suspension: a randomized, crossover, clinical trial","Curcuminoid absorption can be influenced by the presence of additional compounds, but there has been no study investigating this in a robust manner. The aim of this clinical trial was to assess the effect of the type of food matrix on the absorption of curcuminoids from a highly bioavailable turmeric formulation. Participants consumed the turmeric formulation in the form of capsules, a ready-to-drink fruit nectar, a sports nutrition bar, a dairy analogue (oat milk), pectin gummies, and a probiotic drink in a randomized, crossover study. Plasma samples were collected over a 24-hour period to assess the pharmacokinetics of curcuminoids. The relative bioavailability of total curcuminoids was increased in all the food matrices compared to that in the capsule formulation. The dairy analogue showed the highest increase in dose-normalized AUC24 h (+76%, p < 0.0001) and Cmax (+105%, p < 0.0001). The sports nutrition bar resulted in increased dose-normalized AUC24 h (+40%, p = 0.0112) and Cmax (+74%, p < 0.0001). The probiotic drink showed increased dose-normalized AUC24 h (+35%, p = 0.0318) and Cmax (+52%, p < 0.0001). The ready-to-drink and gummy formulations were bioequivalent to the capsules. The distribution of curcuminoid metabolites was similar in all the matrices. In conclusion, there was no negative food matrix effect; on the contrary, the bioavailability of curcuminoids can be improved when administered via food matrices, particularly those containing lipids in a suspended form or polar lipids.",PB,Health & nutrition,False,True,False,True
1321,pub.1196135327,Investigating the influence of astringent compounds on oral lubrication and the protective role of proline-rich proteins,"Astringency, characterized by dryness and roughness in the mouth, is a major challenge for the acceptance of plant-based protein-rich foods. The mechanisms behind this sensation, particularly the role of mucins and the oral epithelium, remain unclear. This study investigates the impact of tannins, specifically epigallocatechin gallate (EgCG), on oral lubrication and examines the role of MUC1 protein in the lubrification and potentially in the astringency perception. The protective effect of proline-rich proteins (PRPs) is also explored. In vitro tribological tests were performed on four oral epithelial models expressing different MUC1 isoforms, using a reconstructed mucosal pellicle. A homemade biotribometer measured friction and dissipated energy to assess tannin-mucin interactions. Results confirm that EgCG disrupts epithelial lubrication, increasing frictional forces. However, MUC1 expression, particularly its structure, reduces these effects by preventing tannin aggregation and preserving lubrication. PRPs also enhance lubrication by binding tannins, limiting their interaction with mucins. This study highlights the roles of MUC1 and PRPs in oral lubrication in the presence of tannins.",PB,Ingredient optimisation,False,True,True,True
